,rid,用户名称,话题名称,微博内容,发布时间,微博转发量,微博评论量,微博点赞,评论内容,评论时间,话题讨论数,话题阅读数,Unnamed: 12,正面,负面,置信度,立场,情感倾向
88,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那你去变性成女的给世界所有男的生孩子去吧 不到绝经不许停的 不生出天才不许停的,2022-07-12,16.3万讨论,9.2亿阅读,,0.0114561,0.988544,0.974542,0,消极
89,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,去加州就可以了,2022-07-12,16.3万讨论,9.2亿阅读,,0.922557,0.0774429,0.827905,2,"('积极',)"
90,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,美国之前有个被强奸的十岁女童后面发现怀孕六周多几天，所在州规定超过六周就不允许堕胎必须生下来，她必须得跨州去一个允许堕胎的地方才能把胎儿堕掉，根本不存在所谓的特殊处理，要是美国全面取消堕胎权这个十岁的女孩就必须生下这个孩子！,2022-07-12,16.3万讨论,9.2亿阅读,,0.0048821,0.995118,0.989151,0,消极
91,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,明明女孩子生育问题不关某些人的事，他硬是要扯上来，说起来他可以怀孕一样，就像这个世界都归他管，而且他又没有尝试过怀孕的苦，她就知道男生的那个部位被踢了一下，生160个孩子似的，一般人只受得了45del他一次性就可以受得了9000del,2022-07-11,16.3万讨论,9.2亿阅读,,0.0254863,0.974514,0.943364,0,消极
92,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,有些女孩子不知道身上有某些病，然后得了病，胎儿会像寄生虫一样吸母亲的营养，你还不能把他打掉，那这样说出来的话，那岂不是那个胎儿就是罪犯咯，尤其是那种被人那啥的女孩子,2022-07-11,16.3万讨论,9.2亿阅读,,0.0093386,0.990661,0.979248,0,消极
93,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,发育不良，畸形？失业养不起了？生下来那可是个人不是颗草晒晒太阳就能活,2022-07-10,16.3万讨论,9.2亿阅读,,0.00521105,0.994789,0.98842,0,消极
94,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,真的想保障所谓的“生命权”，就该重判随意播种而不负责的男性。两个人的事凭什么只剥夺女性的权利。,2022-07-08,16.3万讨论,9.2亿阅读,,4.52769e-05,0.999955,0.999899,0,消极
95,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,二臂,2022-07-08,16.3万讨论,9.2亿阅读,,0.838162,0.161838,0.640359,2,"('积极',)"
96,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,靠法律来推动洁身自爱，不是在搞笑吗？,2022-07-07,16.3万讨论,9.2亿阅读,,0.000386756,0.999613,0.999141,0,消极
97,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,川普只能决定他自己不堕胎,2022-07-07,16.3万讨论,9.2亿阅读,,0.0199222,0.980078,0.955729,0,消极
98,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,还明智，好多女性无知婚内流产,2022-07-07,16.3万讨论,9.2亿阅读,,0.0896512,0.910349,0.800775,0,消极
99,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,可以这么说，美国人信仰基督教,2022-07-07,16.3万讨论,9.2亿阅读,,0.992286,0.00771444,0.982857,2,"('积极',)"
100,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你妈妈堕过胎没,2022-07-07,16.3万讨论,9.2亿阅读,,0.0175097,0.98249,0.961089,0,消极
101,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,就算没有禁止堕胎，美国人也不会堕胎,2022-07-07,16.3万讨论,9.2亿阅读,,0.0506197,0.94938,0.887512,0,消极
102,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,搞笑呢这不是，美国人不是信仰基督教吗，受精卵就是生命，哪来的允许堕胎,2022-07-07,16.3万讨论,9.2亿阅读,,0.00154797,0.998452,0.99656,0,消极
103,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,太讽刺了，一边婴儿也是命一边允许代孕让婴儿当商品,2022-07-07,16.3万讨论,9.2亿阅读,,0.000127393,0.999873,0.999717,0,消极
104,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,国家一换，微博瘫痪,2022-07-07,16.3万讨论,9.2亿阅读,,0.0281649,0.971835,0.937411,0,消极
105,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,以前的美吹∶看看人家美国多么自由民主…… 现在的美吹∶别天天发美国新闻了，自己国内的事都管不过来，说别人之前先管好自己,2022-07-07,16.3万讨论,9.2亿阅读,,0.145399,0.854601,0.676891,0,消极
106,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,可以哦，为什么不心安理得呢？,2022-07-07,16.3万讨论,9.2亿阅读,,0.894836,0.105164,0.766302,2,"('积极',)"
107,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你既然都已经用“们”了，那就是一个泛指的概念，现在又说有限定了？自己措辞不严谨还好意思说,2022-07-06,16.3万讨论,9.2亿阅读,,0.0101411,0.989859,0.977464,0,消极
108,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,是啊，一个在母亲子宫里的不速之客，都比活生生的人重要。这就是父权社会女性的地位,2022-07-06,16.3万讨论,9.2亿阅读,,0.418907,0.581093,0.0690948,0,消极
109,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,别什么都往自己身上揽，我说谁谁知道,2022-07-06,16.3万讨论,9.2亿阅读,,0.0540036,0.945996,0.879992,0,消极
110,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你是女的吗？你凭什么替女性决定自由,2022-07-06,16.3万讨论,9.2亿阅读,,0.00105159,0.998948,0.997663,0,消极
111,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,还有个最高法院的法官说就算十二岁女孩被她的亲人侵犯了也不可以堕胎，好家伙我还以他就是看上他一个侄女了，这还是人话吗？近亲生下来的宝宝你觉得他会正常的几率有多大，万一宝宝有缺陷你让谁养?你觉得侵犯者会抚养?还是你觉得一个十二岁的女孩自己已经独立有钱?还是你觉得她的家人会大度接受事实?,2022-07-06,16.3万讨论,9.2亿阅读,,0.0186606,0.981339,0.958532,0,消极
112,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,计划生育正合我意，孩子生多了太辛苦,2022-07-06,16.3万讨论,9.2亿阅读,,0.97314,0.02686,0.940311,2,"('积极',)"
113,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,估计不行,2022-07-05,16.3万讨论,9.2亿阅读,,0.00034705,0.999653,0.999229,0,消极
114,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,想啥呢，你做美国人试试，美国底层上升通道少得可怜,2022-07-05,16.3万讨论,9.2亿阅读,,0.0188679,0.981132,0.958071,0,消极
115,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,胎儿和婴儿那区别了大了去了，胎儿有心跳，但是大脑根本没到婴儿状态，和婴儿完全两个概念，也就七个月以后的胎儿接近婴儿，七个月以前很多胎儿肺都没长出来呢。缺脑少肺的，一个会呼吸一个连呼吸都不会，那区别可真是大了去了。,2022-07-05,16.3万讨论,9.2亿阅读,,0.014104,0.985896,0.968658,0,消极
116,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,25周之前胎儿的肺都没长出来，没法自主呼吸，大脑也要到七个多月才能发育到婴儿状态，所以说很难认为胚胎算人。,2022-07-05,16.3万讨论,9.2亿阅读,,0.012856,0.987144,0.971431,0,消极
117,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,当年计划生育的时候为啥不出来反抗,2022-07-05,16.3万讨论,9.2亿阅读,,0.0524729,0.947527,0.883394,0,消极
118,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,跨州旅游过程中堕胎属于跨州堕胎的一种方式，违法。,2022-07-05,16.3万讨论,9.2亿阅读,,0.0542522,0.945748,0.87944,0,消极
119,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,跨州旅游又不犯法,2022-07-05,16.3万讨论,9.2亿阅读,,0.0282235,0.971776,0.937281,0,消极
120,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那就要求政府养啊,2022-07-05,16.3万讨论,9.2亿阅读,,0.104577,0.895423,0.767607,0,消极
121,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,女生不是有选择困难症吗？,2022-07-05,16.3万讨论,9.2亿阅读,,0.0591239,0.940876,0.868613,0,消极
122,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,女性生育一直不是以某种条件为前提的，所以说母爱是无私伟大的，即便有可能对身体造成伤害，我说的是有可能不是全部。同意你这种说法，但不完全认同，有些过于片面极端偏激了。,2022-07-05,16.3万讨论,9.2亿阅读,,0.0268206,0.973179,0.940399,0,消极
123,2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,中国法律还是明智，我们就没出美国这种奇葩事儿。,2022-07-05,16.3万讨论,9.2亿阅读,,0.0066492,0.993351,0.985224,0,消极
