rid,用户名称,话题名称,微博内容,发布时间,微博转发量,微博评论量,微博点赞,评论内容,评论时间,话题讨论数,话题阅读数,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,川普只能决定他自己不堕胎,07月07日 15:24,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,还明智，好多女性无知婚内流产,07月07日 12:36,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,可以这么说，美国人信仰基督教,07月07日 12:35,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你妈妈堕过胎没,07月07日 12:35,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,就算没有禁止堕胎，美国人也不会堕胎,07月07日 12:32,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,搞笑呢这不是，美国人不是信仰基督教吗，受精卵就是生命，哪来的允许堕胎,07月07日 12:32,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,太讽刺了，一边婴儿也是命一边允许代孕让婴儿当商品,07月07日 12:15,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,国家一换，微博瘫痪,07月07日 00:28,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,以前的美吹∶看看人家美国多么自由民主…… 现在的美吹∶别天天发美国新闻了，自己国内的事都管不过来，说别人之前先管好自己,07月07日 00:26,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,可以哦，为什么不心安理得呢？,07月07日 00:21,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你既然都已经用“们”了，那就是一个泛指的概念，现在又说有限定了？自己措辞不严谨还好意思说,07月06日 13:12,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,是啊，一个在母亲子宫里的不速之客，都比活生生的人重要。这就是父权社会女性的地位,07月06日 12:08,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,别什么都往自己身上揽，我说谁谁知道,07月06日 12:06,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,你是女的吗？你凭什么替女性决定自由,07月06日 08:32,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,还有个最高法院的法官说就算十二岁女孩被她的亲人侵犯了也不可以堕胎，好家伙我还以他就是看上他一个侄女了，这还是人话吗？近亲生下来的宝宝你觉得他会正常的几率有多大，万一宝宝有缺陷你让谁养?你觉得侵犯者会抚养?还是你觉得一个十二岁的女孩自己已经独立有钱?还是你觉得她的家人会大度接受事实?,07月06日 07:38,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,计划生育正合我意，孩子生多了太辛苦,07月06日 01:03,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,估计不行,07月05日 21:50,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,想啥呢，你做美国人试试，美国底层上升通道少得可怜,07月05日 20:35,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,胎儿和婴儿那区别了大了去了，胎儿有心跳，但是大脑根本没到婴儿状态，和婴儿完全两个概念，也就七个月以后的胎儿接近婴儿，七个月以前很多胎儿肺都没长出来呢。缺脑少肺的，一个会呼吸一个连呼吸都不会，那区别可真是大了去了。,07月05日 20:34,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,25周之前胎儿的肺都没长出来，没法自主呼吸，大脑也要到七个多月才能发育到婴儿状态，所以说很难认为胚胎算人。,07月05日 20:31,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,当年计划生育的时候为啥不出来反抗,07月05日 16:11,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,跨州旅游过程中堕胎属于跨州堕胎的一种方式，违法。,07月05日 15:50,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,跨州旅游又不犯法,07月05日 15:04,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,那就要求政府养啊,07月05日 12:31,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,女生不是有选择困难症吗？,07月05日 12:28,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,女性生育一直不是以某种条件为前提的，所以说母爱是无私伟大的，即便有可能对身体造成伤害，我说的是有可能不是全部。同意你这种说法，但不完全认同，有些过于片面极端偏激了。,07月05日 12:11,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,中国法律还是明智，我们就没出美国这种奇葩事儿。,07月05日 12:05,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,理论上上细胞和受精卵都有生命，但是新生命不代表是人。我认为要7个月以后，此时即便早产，胎儿也可以脱离母体存活，那么就代表胎儿很接近于一个自然人了。大脑四肢都没有成型，很难认为它是个人。,07月05日 12:01,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,保守派的州有的规定6周以内才能堕胎，很多妇女发现怀孕已经6周了。按照你说的孩子脱离母体能存活，起码要24周以后。,07月05日 11:56,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,医学上胎儿是一种寄生体。怀孕生育会对女性身体造成巨大、不可逆、不可磨灭的伤害，所以是否生育应该由女性决定。当然，男性可以和女性商量，可以劝妻子生育，但是到底要不要生应该女性来决定，因为男性不承担身体损伤的后果。,07月05日 11:41,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,禁止堕胎被迫生育对女性身体伤害更大,07月05日 11:38,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,他们说在美国，没出生的时候就特别看重你保护你的“权利”，出生了就不管你了，等到上学还要担心会不会吃枪子，再到十八岁成年了他们又特别喜欢你了因为可以拉去战场上挡枪子,07月05日 10:52,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,首先跨州路途的花费。。然后洲医保政策没法报销，更何况没医保的人。。。多一次胎自己家饭都吃不上的情况也有可能发生,07月05日 03:10,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,哈哈哈哈哈哈哈,07月05日 02:12,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,知道了知道了，不说话没把你当哑巴，培养皿出来的人才，哪都有你,07月05日 02:08,16.3万讨论,9.2亿阅读,
2,王冰汝,#美国最高法院取消宪法规定的堕胎权#,#美国最高法院取消宪法规定的堕胎权# 这一判决并非是禁止堕胎，那它对美国究竟意味着什么？新鲜出炉的一期视频，从什么是罗诉韦德案开始讲起！,2022/6/25,1434,1377,23489,嗯嗯嗯建议移民美国,07月05日 02:06,16.3万讨论,9.2亿阅读,
